LNC.PA,FR,,MS190,TRUE
LOCAL.PA,FR,,MS190,TRUE
LPE.PA,FR,,MS190,TRUE
LSS.PA,FR,,MS190,TRUE
LTA.PA,FR,,MS190,TRUE
LTE.PA,FR,,MS190,TRUE
MAGIS.PA,FR,,MS190,TRUE
MAN.PA,FR,,MS190,TRUE
MAU.PA,FR,,MS190,TRUE
MCLC.PA,FR,,MS190,TRUE
MCPHY.PA,FR,,MS190,TRUE
MED.PA,FR,,MS190,TRUE
MEMS.PA,FR,,MS190,TRUE
MERY.PA,FR,,MS190,TRUE
METEX.PA,FR,,MS190,TRUE
MF.PA,FR,,MS190,TRUE
MFC.PA,FR,,MS190,TRUE
MFG.PA,FR,,MS190,TRUE
MGIC.PA,FR,,MS190,TRUE
MKEA.PA,FR,,MS190,TRUE
MMB.PA,FR,,MS190,TRUE
MMT.PA,FR,,MS190,TRUE
MND.PA,FR,,MS190,TRUE
MON.PA,FR,,MS190,TRUE
MPI.PA,FR,,MS190,TRUE
MRB.PA,FR,,MS190,TRUE
MRN.PA,FR,,MS190,TRUE
MTU.PA,FR,,MS190,TRUE
MUN.PA,FR,,MS190,TRUE
NANO.PA,FR,,MS190,TRUE
NEO.PA,FR,,MS190,TRUE
NEX.PA,FR,,MS190,TRUE
NK.PA,FR,,MS190,TRUE
NRG.PA,FR,,MS190,TRUE
NRO.PA,FR,,MS190,TRUE
NRX.PA,FR,,MS190,TRUE
NTG.PA,FR,,MS190,TRUE
NUM.PA,FR,,MS190,TRUE
NXI.PA,FR,,MS190,TRUE
NXTV.PA,FR,,MS190,TRUE
OLG.PA,FR,,MS190,TRUE
ONXEO.PA,FR,,MS190,TRUE
OPN.PA,FR,,MS190,TRUE
ORAP.PA,FR,,MS190,TRUE
ORC.PA,FR,,MS190,TRUE
OREGE.PA,FR,,MS190,TRUE
ORP.PA,FR,,MS190,TRUE
OSI.PA,FR,,MS190,TRUE
PAR.PA,FR,,MS190,TRUE
PARP.PA,FR,,MS190,TRUE
PARRO.PA,FR,,MS190,TRUE
PCA.PA,FR,,MS190,TRUE
PERR.PA,FR,,MS190,TRUE
PHA.PA,FR,,MS190,TRUE
PIG.PA,FR,,MS190,TRUE
PIX.PA,FR,,MS190,TRUE
POM.PA,FR,,MS190,TRUE
PRC.PA,FR,,MS190,TRUE
PREC.PA,FR,,MS190,TRUE
PROL.PA,FR,,MS190,TRUE
PSB.PA,FR,,MS190,TRUE
PUS.PA,FR,,MS190,TRUE
PVL.PA,FR,,MS190,TRUE
QUA.PA,FR,,MS190,TRUE
RCF.PA,FR,,MS190,TRUE
RCO.PA,FR,,MS190,TRUE
RF.PA,FR,,MS190,TRUE
RIB.PA,FR,,MS190,TRUE
RIN.PA,FR,,MS190,TRUE
ROSA.PA,FR,,MS190,TRUE
RUI.PA,FR,,MS190,TRUE
RX.PA,FR,,MS190,TRUE
RXL.PA,FR,,MS190,TRUE
SAFT.PA,FR,,MS190,TRUE
SBT.PA,FR,,MS190,TRUE
SCHP.PA,FR,,MS190,TRUE
SDG.PA,FR,,MS190,TRUE
SEFER.PA,FR,,MS190,TRUE
SEQ.PA,FR,,MS190,TRUE
SESL.PA,FR,,MS190,TRUE
SFT.PA,FR,,MS190,TRUE
SII.PA,FR,,MS190,TRUE
SIPH.PA,FR,,MS190,TRUE
SK.PA,FR,,MS190,TRUE
SMTPC.PA,FR,,MS190,TRUE
SOG.PA,FR,,MS190,TRUE
SOI.PA,FR,,MS190,TRUE
SOP.PA,FR,,MS190,TRUE
SPI.PA,FR,,MS190,TRUE
SQI.PA,FR,,MS190,TRUE
SSI.PA,FR,,MS190,TRUE
STF.PA,FR,,MS190,TRUE
STNT.PA,FR,,MS190,TRUE
SWP.PA,FR,,MS190,TRUE
SX.PA,FR,,MS190,TRUE
TCH.PA,FR,,MS190,TRUE
TEO.PA,FR,,MS190,TRUE
TER.PA,FR,,MS190,TRUE
TES.PA,FR,,MS190,TRUE
TFF.PA,FR,,MS190,TRUE
TFI.PA,FR,,MS190,TRUE
THEP.PA,FR,,MS190,TRUE
TKTT.PA,FR,,MS190,TRUE
TNG.PA,FR,,MS190,TRUE
TOU.PA,FR,,MS190,TRUE
TOUP.PA,FR,,MS190,TRUE
TRI.PA,FR,,MS190,TRUE
TVLY.PA,FR,,MS190,TRUE
TXCL.PA,FR,,MS190,TRUE
UBI.PA,FR,,MS190,TRUE
UDIS.PA,FR,,MS190,TRUE
UFF.PA,FR,,MS190,TRUE
VAC.PA,FR,,MS190,TRUE
VCT.PA,FR,,MS190,TRUE
VET.PA,FR,,MS190,TRUE
VETO.PA,FR,,MS190,TRUE
VIAD.PA,FR,,MS190,TRUE
VIRP.PA,FR,,MS190,TRUE
VLA.PA,FR,,MS190,TRUE
VMMA.PA,FR,,MS190,TRUE
VRAP.PA,FR,,MS190,TRUE
XIL.PA,FR,,MS190,TRUE
ZIF.PA,FR,,MS190,TRUE
